tax_id	species	genus	family	order	class	phylum	superkingdom
945	Bipolaris_sorokiniana	Bipolaris	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
946	Porina_pseudohibernica	Porina	Trichotheliaceae	Gyalectales	Lecanoromycetes	Ascomycota	Fungi
947	Curvularia_spicifera	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
948	Bipolaris_stenospila	Bipolaris	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
949	Placynthiella_dasaea	Placynthiella	Trapeliaceae	Baeomycetales	Lecanoromycetes	Ascomycota	Fungi
950	Waltergamsia_moroccensis	Waltergamsia	Bionectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
951	Toniniopsis_bagliettoana	Toniniopsis	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
952	Curvularia_nodosa	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
953	Scutula_sp	Scutula	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
954	Lecidella_euphorea	Lecidella	Lecanoraceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
955	Nemania_sp	Nemania	Xylariaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
956	Curvularia_intermedia	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
957	Rhytidhysteron_rufulum	Rhytidhysteron	Hysteriaceae	Hysteriales	Dothideomycetes	Ascomycota	Fungi
958	Massaria_sp	Massaria	Massariaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
959	Nemania_caries	Nemania	Xylariaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
960	Curvularia_eragrostidis	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
961	Curvularia_lamingtonensis	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
962	Eurotiales_sp	Eurotiales_gen_Incertae_sedis	Eurotiales_fam_Incertae_sedis	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
963	Shrungabeeja_longiappendiculata	Shrungabeeja	Tetraplosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
964	Byssothecium_flumineum	Byssothecium	Massarinaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
965	Darksidea_sp	Darksidea	Lentitheciaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
966	Cantharellus_elongatipes	Cantharellus	Cantharellaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
967	Clitocybula_sp	Clitocybula	Agaricales_fam_Incertae_sedis	Agaricales	Agaricomycetes	Basidiomycota	Fungi
968	Phyllactinia_paliuri	Phyllactinia	Erysiphaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
969	Spissiomyces_sp	Spissiomyces	Wiesneriomycetaceae	Tubeufiales	Dothideomycetes	Ascomycota	Fungi
970	Alternaria_photistica	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
971	Alternaria_botryospora	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
972	Exserohilum_monoceras	Exserohilum	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
973	Alternaria_obclavata	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
974	Bolbitiaceae_sp	Bolbitiaceae_gen_Incertae_sedis	Bolbitiaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
975	Phyllosticta_multicorniculata	Phyllosticta	Phyllostictaceae	Botryosphaeriales	Dothideomycetes	Ascomycota	Fungi
976	Cladonia_arbuscula_subsp._beringiana	Cladonia	Cladoniaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
977	Comoclathris_antarctica	Comoclathris	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
978	Chaetosphaeriaceae_sp	Chaetosphaeriaceae_gen_Incertae_sedis	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Fungi
979	Spizellomyces_sp	Spizellomyces	Spizellomycetaceae	Spizellomycetales	Spizellomycetes	Chytridiomycota	Fungi
980	Sebacina_candida	Sebacina	Sebacinaceae	Sebacinales	Agaricomycetes	Basidiomycota	Fungi
981	Chloridium_biforme	Chloridium	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Fungi
982	Chloridium_peruense	Chloridium	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Fungi
983	Oceanitis_scuticella	Oceanitis	Halosphaeriaceae	Microascales	Sordariomycetes	Ascomycota	Fungi
984	Exobasidium_inconspicuum	Exobasidium	Exobasidiaceae	Exobasidiales	Exobasidiomycetes	Basidiomycota	Fungi
985	Buellia_zoharyi	Buellia	Caliciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
986	Pragmopora_sp	Pragmopora	Tympanidaceae	Leotiales	Leotiomycetes	Ascomycota	Fungi
987	Calycina_sp	Calycina	Pezizellaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
988	Johnalcornia_aberrans	Johnalcornia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
989	Helicodendron_sp	Helicodendron	Helotiaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
990	Chalara_sp	Chalara	Pezizellaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
991	Codinaea_siamensis	Codinaea	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Fungi
992	Parmelinella_sp	Parmelinella	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
993	Superstratomyces_atroviridis	Superstratomyces	Superstratomycetaceae	Superstratomycetales	Dothideomycetes	Ascomycota	Fungi
994	Macrodiplodiopsidaceae_sp	Macrodiplodiopsidaceae_gen_Incertae_sedis	Macrodiplodiopsidaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
995	Paraphoma_chrysanthemicola	Paraphoma	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
996	Arthrobotrys_sp	Arthrobotrys	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Fungi
997	Parasympodiellaceae_sp	Parasympodiellaceae_gen_Incertae_sedis	Parasympodiellaceae	Parasympodiellales	Sordariomycetes	Ascomycota	Fungi
998	Delastria_sp	Delastria	Pezizaceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
999	Buellia_mamillana	Buellia	Caliciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
1000	Leptosillia_sp	Leptosillia	Leptosilliaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
1001	Xenasma_rimicola	Xenasma	Xenasmataceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
1002	Sporothrix_sp	Sporothrix	Ophiostomataceae	Ophiostomatales	Sordariomycetes	Ascomycota	Fungi
1003	Akanthomyces_pyralidarum	Akanthomyces	Cordycipitaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
1004	Botryobasidium_vagum	Botryobasidium	Botryobasidiaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
1005	Gamsia_sp	Gamsia	Microascaceae	Microascales	Sordariomycetes	Ascomycota	Fungi
1006	Microascus_sp	Microascus	Microascaceae	Microascales	Sordariomycetes	Ascomycota	Fungi
1007	Biatora_helvola	Biatora	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
1008	Aspergillus_wentii	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
1009	Albotricha_acutipila	Albotricha	Lachnaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1010	Lophiostoma_sp	Lophiostoma	Lophiostomataceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1011	Complexispora_mediterranea	Complexispora	Glomeraceae	Glomerales	Glomeromycetes	Glomeromycota	Fungi
1012	Lachancea_mirantina	Lachancea	Saccharomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
1013	Sarcopodium_araliae	Sarcopodium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
1014	Pseudocercospora_eumusae	Pseudocercospora	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
1015	Vishniacozyma_psychrotolerans	Vishniacozyma	Bulleribasidiaceae	Tremellales	Tremellomycetes	Basidiomycota	Fungi
1016	Nectriopsis_didymii	Nectriopsis	Bionectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
1017	Paraxerula_americana	Paraxerula	Physalacriaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1018	Rhizomucor_pusillus	Rhizomucor	Lichtheimiaceae	Mucorales	Mucoromycetes	Mucoromycota	Fungi
1019	Arthrobotrys_eudermatus	Arthrobotrys	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Fungi
1020	Massarina_sp	Massarina	Massarinaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1021	Sarcodon_leucopus	Sarcodon	Bankeraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
1022	Lophiostomataceae_sp	Lophiostomataceae_gen_Incertae_sedis	Lophiostomataceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1023	Ramariopsis_sp	Ramariopsis	Clavariaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1024	Peziza_fimeti	Peziza	Pezizaceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
1025	Amphinema_sp	Amphinema	Atheliaceae	Atheliales	Agaricomycetes	Basidiomycota	Fungi
1026	Annulohypoxylon_palmicola	Annulohypoxylon	Hypoxylaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
1027	Dactylellina_parvicollis	Dactylellina	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Fungi
1028	Stagonospora_sp	Stagonospora	Massarinaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1029	Arbusculina_sp	Arbusculina	Hyaloscyphaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1030	Setophoma_sp	Setophoma	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1031	Clavulinaceae_sp	Clavulinaceae_gen_Incertae_sedis	Clavulinaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
1032	Sclerophora_peronella	Sclerophora	Coniocybaceae	Coniocybales	Coniocybomycetes	Ascomycota	Fungi
1033	Phaeosphaeriopsis_sp	Phaeosphaeriopsis	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1034	Atheliaceae_sp	Atheliaceae_gen_Incertae_sedis	Atheliaceae	Atheliales	Agaricomycetes	Basidiomycota	Fungi
1035	Mycenaceae_sp	Mycenaceae_gen_Incertae_sedis	Mycenaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1036	Atheniella_taoyao	Atheniella	Mycenaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1037	Clavulina_sp	Clavulina	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
1038	Parasympodiella_laxa	Parasympodiella	Parasympodiellaceae	Parasympodiellales	Sordariomycetes	Ascomycota	Fungi
1039	Vibrissea_truncorum	Vibrissea	Vibrisseaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1040	Clathrus_archeri	Clathrus	Phallaceae	Phallales	Agaricomycetes	Basidiomycota	Fungi
1041	Mortierella_oligospora	Mortierella	Mortierellaceae	Mortierellales	Mortierellomycetes	Mortierellomycota	Fungi
1042	Letrouitia_sp	Letrouitia	Brigantiaeaceae	Teloschistales	Lecanoromycetes	Ascomycota	Fungi
1043	Destuntzia_rubra	Destuntzia	Gomphaceae	Gomphales	Agaricomycetes	Basidiomycota	Fungi
1044	Atractiellales_sp	Atractiellales_gen_Incertae_sedis	Atractiellales_fam_Incertae_sedis	Atractiellales	Atractiellomycetes	Basidiomycota	Fungi
1045	Atheliales_sp	Atheliales_gen_Incertae_sedis	Atheliales_fam_Incertae_sedis	Atheliales	Agaricomycetes	Basidiomycota	Fungi
1046	Acidiella_sp	Acidiella	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
1047	Erysiphe_sidae	Erysiphe	Erysiphaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1048	Tuber_gennadii	Tuber	Tuberaceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
1049	Hamamotoa_telluris	Hamamotoa	Chrysozymaceae	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes	Basidiomycota	Fungi
1050	Acremonium_sp	Acremonium	Bionectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
1051	Hyaloscypha_variabilis	Hyaloscypha	Hyaloscyphaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1052	Annulohypoxylon_annulatum	Annulohypoxylon	Hypoxylaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
1053	Dactylellina_sp	Dactylellina	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Fungi
1054	Oudemansiella_canarii	Oudemansiella	Physalacriaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1055	Bertia_moriformis	Bertia	Bertiaceae	Coronophorales	Sordariomycetes	Ascomycota	Fungi
1056	Ceratobasidium_sp	Ceratobasidium	Ceratobasidiaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
1057	Hypotrachyna_polydactyla	Hypotrachyna	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
1058	Ampelomyces_quisqualis	Ampelomyces	Phaeosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1059	Lyophyllum_sp	Lyophyllum	Lyophyllaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1060	Parmeliella_parvula	Parmeliella	Pannariaceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
1061	Queenslandipenidiella_sp	Queenslandipenidiella	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
1062	Penidiella_sp	Penidiella	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
1063	Gymnoascus_longitrichus	Gymnoascus	Gymnoascaceae	Onygenales	Eurotiomycetes	Ascomycota	Fungi
1064	Bathelium_porinosporum	Bathelium	Trypetheliaceae	Trypetheliales	Dothideomycetes	Ascomycota	Fungi
1065	Pichia_norvegensis	Pichia	Pichiaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
1066	Mollisia_ventosa	Mollisia	Mollisiaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1067	Cystodendron_sp	Cystodendron	Mollisiaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1068	Esslingeriana_idahoensis	Esslingeriana	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
1069	Phialocephala_fortinii	Phialocephala	Mollisiaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1070	Phialocephala_sp	Phialocephala	Mollisiaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1071	Pezicula_sp	Pezicula	Dermateaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1072	Sympoventuriaceae_sp	Sympoventuriaceae_gen_Incertae_sedis	Sympoventuriaceae	Venturiales	Dothideomycetes	Ascomycota	Fungi
1073	Conocybe_bulbifera	Conocybe	Bolbitiaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1074	Tulasnella_brigadeiroensis	Tulasnella	Tulasnellaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
1075	Pseudorobillarda_sp	Pseudorobillarda	Pseudorobillardaceae	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes	Ascomycota	Fungi
1076	Peziza_sp	Peziza	Pezizaceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
1077	Pseudeurotiaceae_sp	Pseudeurotiaceae_gen_Incertae_sedis	Pseudeurotiaceae	Thelebolales	Leotiomycetes	Ascomycota	Fungi
1078	Celoporthe_borbonica	Celoporthe	Cryphonectriaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
1079	Memnoniella_dichroa	Memnoniella	Stachybotryaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
1080	Cuphophyllus_borealis	Cuphophyllus	Hygrophoraceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1081	Cuphophyllus_sp	Cuphophyllus	Hygrophoraceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1082	Diaporthales_sp	Diaporthales_gen_Incertae_sedis	Diaporthales_fam_Incertae_sedis	Diaporthales	Sordariomycetes	Ascomycota	Fungi
1083	GS05_sp	GS05_gen_Incertae_sedis	GS05_fam_Incertae_sedis	GS05	Rozellomycotina_cls_Incertae_sedis	Rozellomycota	Fungi
1084	Rhizoglomus_sp	Rhizoglomus	Glomeraceae	Glomerales	Glomeromycetes	Glomeromycota	Fungi
1085	Sanchytrium_sp	Sanchytrium	Sanchytriaceae	Sanchytriales	Sanchytriomycetes	Sanchytriomycota	Fungi
1086	Clavaria_flavostellifera	Clavaria	Clavariaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1087	Sporendonema_sp	Sporendonema	Onygenaceae	Onygenales	Eurotiomycetes	Ascomycota	Fungi
1088	Conlarium_sp	Conlarium	Conlariaceae	Atractosporales	Sordariomycetes	Ascomycota	Fungi
1089	Phycomyces_nitens	Phycomyces	Phycomycetaceae	Mucorales	Mucoromycetes	Mucoromycota	Fungi
1090	Neoascochyta_sp	Neoascochyta	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1091	Cucurbitariaceae_sp	Cucurbitariaceae_gen_Incertae_sedis	Cucurbitariaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1092	Inocybaceae_sp	Inocybaceae_gen_Incertae_sedis	Inocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1093	Tranzscheliella_reverdattoana	Tranzscheliella	Ustilaginaceae	Ustilaginales	Ustilaginomycetes	Basidiomycota	Fungi
1094	Conlarium_sacchari	Conlarium	Conlariaceae	Atractosporales	Sordariomycetes	Ascomycota	Fungi
1095	Conlarium_baiseense	Conlarium	Conlariaceae	Atractosporales	Sordariomycetes	Ascomycota	Fungi
1096	Conlarium_nanningense	Conlarium	Conlariaceae	Atractosporales	Sordariomycetes	Ascomycota	Fungi
1097	Sanchytriaceae_sp	Sanchytriaceae_gen_Incertae_sedis	Sanchytriaceae	Sanchytriales	Sanchytriomycetes	Sanchytriomycota	Fungi
1098	Leveillula_saxaouli	Leveillula	Erysiphaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1099	Leveillula_cylindrospora	Leveillula	Erysiphaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1100	Clitocybe_sp	Clitocybe	Agaricales_fam_Incertae_sedis	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1101	Gerronema_sp	Gerronema	Agaricales_fam_Incertae_sedis	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1102	Porotheleaceae_sp	Porotheleaceae_gen_Incertae_sedis	Porotheleaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1103	Leveillula_verbasci	Leveillula	Erysiphaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
1104	Schizothyrium_pomi	Schizothyrium	Schizothyriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
1105	Schizothyriaceae_sp	Schizothyriaceae_gen_Incertae_sedis	Schizothyriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
1106	Schizothyrium_tardicrescens	Schizothyrium	Schizothyriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
1107	Clavulinopsis_sp	Clavulinopsis	Clavariaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1108	Escovopsis_sp	Escovopsis	Hypocreaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
1109	Ditiola_haasii	Ditiola	Dacrymycetaceae	Dacrymycetales	Dacrymycetes	Basidiomycota	Fungi
1110	Neohelicomyces_hainanensis	Neohelicomyces	Tubeufiaceae	Tubeufiales	Dothideomycetes	Ascomycota	Fungi
1111	Tubeufia_sp	Tubeufia	Tubeufiaceae	Tubeufiales	Dothideomycetes	Ascomycota	Fungi
1112	Massarinaceae_sp	Massarinaceae_gen_Incertae_sedis	Massarinaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1113	Rhodocybe_nitellina	Rhodocybe	Entolomataceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1114	Chlamydocillium_antarcticum	Chlamydocillium	Hypocreales_fam_Incertae_sedis	Hypocreales	Sordariomycetes	Ascomycota	Fungi
1115	Inocybe_mecoana	Inocybe	Inocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1116	Kiflimonium_sp	Kiflimonium	Hypocreaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
1117	Rhodocybe_sp	Rhodocybe	Entolomataceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1118	Entoloma_caccabus	Entoloma	Entolomataceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1119	Tetragoniomyces_sp	Tetragoniomyces	Tetragoniomycetaceae	Trichosporonales	Tremellomycetes	Basidiomycota	Fungi
1120	Entoloma_whiteae	Entoloma	Entolomataceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1121	Talaromyces_marneffei	Talaromyces	Trichocomaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
1122	Talaromyces_minioluteus	Talaromyces	Trichocomaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
1123	GS18_sp	GS18_gen_Incertae_sedis	GS18_fam_Incertae_sedis	GS18_ord_Incertae_sedis	GS18	Olpidiomycota	Fungi
1124	Coccomyces_anhuiensis	Coccomyces	Rhytismataceae	Rhytismatales	Leotiomycetes	Ascomycota	Fungi
1125	Coccomyces_sp	Coccomyces	Rhytismataceae	Rhytismatales	Leotiomycetes	Ascomycota	Fungi
1126	Entoloma_bicolor	Entoloma	Entolomataceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1127	Entoloma_tiliae	Entoloma	Entolomataceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1128	Genea_sp	Genea	Pyronemataceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
1129	Lobaria_linita	Lobaria	Peltigeraceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
1130	Montagnula_sp	Montagnula	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1131	Paraphaeosphaeria_sp	Paraphaeosphaeria	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1132	Didymosphaeriaceae_sp	Didymosphaeriaceae_gen_Incertae_sedis	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1133	Laburnicola_sp	Laburnicola	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1134	Chytridiales_sp	Chytridiales_gen_Incertae_sedis	Chytridiales_fam_Incertae_sedis	Chytridiales	Chytridiomycetes	Chytridiomycota	Fungi
1135	Scolecobasidium_mirabile	Scolecobasidium	Sympoventuriaceae	Venturiales	Dothideomycetes	Ascomycota	Fungi
1136	Camarosporium_sp	Camarosporium	Camarosporiaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1137	Coniothyrium_sp	Coniothyrium	Coniothyriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1138	Chytridiomycota_sp	Chytridiomycota_gen_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota	Fungi
1139	Russula_risigallina	Russula	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
1140	Hemimycena_sp	Hemimycena	Mycenaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1141	Lobaria_retigera	Lobaria	Peltigeraceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
1142	Immotthia_atrograna	Immotthia	Roussoellaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1143	Immotthia_sp	Immotthia	Roussoellaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1144	Lobaria_tuberculata	Lobaria	Peltigeraceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
1145	Russula_rosea	Russula	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
1146	Mycena_crocea	Mycena	Mycenaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1147	Pochonia_sp	Pochonia	Clavicipitaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
1148	Lobaria_devkotae	Lobaria	Peltigeraceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
1149	Lobaria_sp	Lobaria	Peltigeraceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
1150	Lobaria_perelegans	Lobaria	Peltigeraceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
1151	Bryobilimbia_hypnorum	Bryobilimbia	Lecideaceae	Lecideales	Lecanoromycetes	Ascomycota	Fungi
1152	Aschersonia_australiensis	Aschersonia	Clavicipitaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
1153	Lobaria_yunnanensis	Lobaria	Peltigeraceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
1154	Lobaria_pseudoretigera	Lobaria	Peltigeraceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
1155	Lobaria_pulmonaria	Lobaria	Peltigeraceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
1156	Rhodocollybia_sp	Rhodocollybia	Omphalotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
1157	Absidia_sp	Absidia	Cunninghamellaceae	Mucorales	Mucoromycetes	Mucoromycota	Fungi
1158	Cyberlindnera_mycetangii	Cyberlindnera	Phaffomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
1159	GS02_sp	GS02_gen_Incertae_sedis	GS02_fam_Incertae_sedis	GS02	Rozellomycotina_cls_Incertae_sedis	Rozellomycota	Fungi
1160	Moesziomyces_verrucosus	Moesziomyces	Ustilaginaceae	Ustilaginales	Ustilaginomycetes	Basidiomycota	Fungi
1161	Verrucaria_hydrophila	Verrucaria	Verrucariaceae	Verrucariales	Eurotiomycetes	Ascomycota	Fungi
1162	Kochiomyces_sp	Kochiomyces	Spizellomycetaceae	Spizellomycetales	Spizellomycetes	Chytridiomycota	Fungi
1163	Dictyosporiaceae_sp	Dictyosporiaceae_gen_Incertae_sedis	Dictyosporiaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
1164	Anthostomella_sp	Anthostomella	Xylariaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
1165	Entoloma_indutoides	Entoloma	Entolomataceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
